video_id,collected_at,views,likes,comment_count
mHjSXv3Mju8,2026-03-16 12:56:49,2618,44,4
rsm-n98fMiM,2026-03-16 12:56:49,6047,119,0
lXhzHPUl5HY,2026-03-16 12:56:49,2197,52,1
IpmpS6b0yhc,2026-03-16 12:56:49,15143,436,5
nc8DBz-IVPk,2026-03-16 12:56:49,2843,34,1
85ANzhW4QjI,2026-03-16 12:56:49,2190,62,2
cy2zdRfLHnQ,2026-03-16 12:56:49,2162,51,2
aljH_CAbtmM,2026-03-16 12:56:49,25589,531,12
8UNzlCGfaNc,2026-03-16 12:56:49,22110,1351,21
6KwFrPHIJlo,2026-03-16 12:56:49,8951,176,4
sPb2acEcBoE,2026-03-16 12:56:49,2429,40,1
L2Z_NUxwIoU,2026-03-16 12:56:49,6374,93,2
bOQJluZAtak,2026-03-16 12:56:49,10266,154,2
r1WTlsWRJjI,2026-03-16 12:56:49,16034,453,8
cCOMe2ZzIK4,2026-03-16 12:56:49,2594,43,0
C5yv_NFHTdA,2026-03-16 12:56:49,14325,291,2
06w21OLxDi8,2026-03-16 12:56:49,4838,121,4
9eI2DTH5XJM,2026-03-16 12:56:49,1920,38,3
ENNoiXbd_AA,2026-03-16 12:56:49,12697,296,7
6yS_s8yHmr4,2026-03-16 12:56:49,18637,1154,52
UM7Ze6mcMLw,2026-03-16 12:56:49,27260,827,17
6Bdo4FN2FXk,2026-03-16 12:56:49,23039,222,5
CZEWBbW-o7M,2026-03-16 12:56:49,8036,393,12
cKaGbv9fkmk,2026-03-16 12:56:49,371021,8847,193
XBAuRxMTlms,2026-03-16 12:56:49,82434,1196,19
7CTCHG4EPgM,2026-03-16 12:56:49,21648,617,14
Pouu-aVijFQ,2026-03-16 12:56:49,6820,128,3
J08Oe0AoLTY,2026-03-16 12:56:49,38273,796,27
I7adWFMBW9E,2026-03-16 12:56:49,3749,95,4
HFq7jF6BEMo,2026-03-16 12:56:49,3887,57,2
TLbX4_5BSpI,2026-03-16 12:56:49,8959,167,11
8bE59Axs5bU,2026-03-16 12:56:49,48113,816,34
YDcIOPbxMXU,2026-03-16 12:56:49,314790,4519,175
XqcmGlYqUbU,2026-03-16 12:56:49,719715,10750,551
xQ1mMbUHNww,2026-03-16 12:56:49,15194,246,16
OFnzKtxtQ8g,2026-03-16 12:56:49,142337,2504,58
151aWmY7zns,2026-03-16 12:56:49,65939,2841,50
spGA8ZBaICw,2026-03-16 12:56:49,28571,2279,89
kV7HgO-RE2o,2026-03-16 12:56:49,206391,6006,69
EZ119VUN-zY,2026-03-16 12:56:49,20929,1707,98
IrjGv12P1gU,2026-03-16 12:56:49,48610,2865,327
ZpM8MUylRHI,2026-03-16 12:56:49,342150,10113,292
5kQrQ_PRM9s,2026-03-16 12:56:49,20923,1511,94
iHCZlbA9Xko,2026-03-16 12:56:49,332753,13247,247
usDcmoeBoRY,2026-03-16 12:56:49,53788,3150,311
QsttyhhAoLI,2026-03-16 12:56:49,93571,3656,105
v3RMnJ8dW2Y,2026-03-16 12:56:49,44304,2718,115
JVb_lq3FLqs,2026-03-16 12:56:49,308663,11440,211
FOhqpAOkpCI,2026-03-16 12:56:49,16612,1123,63
MKk7S0sYjQs,2026-03-16 12:56:49,247712,6799,127
_z-Va-UQMKU,2026-03-16 12:56:49,61253,4252,265
B1X2I5wmNDo,2026-03-16 12:56:49,168033,6943,234
0KHcUa_F4_U,2026-03-16 12:56:49,16519,1105,49
Wb2FWQXcirI,2026-03-16 12:56:49,30041,1996,156
g9id4Ny7T9w,2026-03-16 12:56:49,70454,3878,202
zLeEq7p3mqM,2026-03-16 12:56:49,103476,3634,87
c0s7yOM0VPQ,2026-03-16 12:56:49,18209,1359,65
gJml4KxpDZU,2026-03-16 12:56:49,50061,2443,101
NKsDqWxKhP4,2026-03-16 12:56:49,108836,4840,186
4bjcolf9Sqs,2026-03-16 12:56:49,49157,3421,812
Opq85lSKp2M,2026-03-16 12:56:49,552107,12742,231
iq6gw1bsKac,2026-03-16 12:56:49,27256,1886,101
mYXLXniVeYk,2026-03-16 12:56:49,196909,7697,240
5Ue0hP0IlPQ,2026-03-16 12:56:49,23039,1376,52
h20bQ1NH5LM,2026-03-16 12:56:49,500361,10413,372
mZ3x1B8QAqw,2026-03-16 12:56:49,36063,2310,71
Nr1PyDpBW7s,2026-03-16 12:56:49,413547,11660,90
D8AYdjITO_c,2026-03-16 12:56:49,51674,0,3
ccA6fwKNaBk,2026-03-16 12:56:49,44369,0,1
M-3EQ_Zwy0g,2026-03-16 12:56:49,67530,0,3
QHc423OOaU4,2026-03-16 12:56:49,178997,0,4
NOC6mUra-SM,2026-03-16 12:56:49,64770,0,27
LoL6J6t_CN8,2026-03-16 12:56:49,242832,0,20
9FFXXefMzk0,2026-03-16 12:56:49,71553,4589,18
41R6zwUcs4I,2026-03-16 12:56:49,123141,0,13
xLE2YYfI8FY,2026-03-16 12:56:49,31706,0,7
NePa9dldFL4,2026-03-16 12:56:49,4219086,118564,102
IuhyKfBmVSM,2026-03-16 12:56:49,3720029,133912,195
ft53kYRW-oc,2026-03-16 12:56:49,8082796,185196,43
09T8-kbzqxw,2026-03-16 12:56:49,458789,30511,31
4PbtPabs6zM,2026-03-16 12:56:49,619647,28846,37
jKGT6cvFuqg,2026-03-16 12:56:49,322627,0,94
QJ7GNkjC-Jc,2026-03-16 12:56:49,67649,0,10
aJiYF7-_vUc,2026-03-16 12:56:49,7267118,138290,122
FIbpSNX-7kI,2026-03-16 12:56:49,61794,0,1
XcFLxuHXUZ0,2026-03-16 12:56:49,183439,0,7
TD0HzIX49Mc,2026-03-16 12:56:49,8757803,296131,125
DrirW6q-fdo,2026-03-16 12:56:49,543296,23456,6
7hYmYhFiw7o,2026-03-16 12:56:49,29840,0,9
k_LssnHQ7IU,2026-03-16 12:56:49,139493,0,6
Sd65zp-8kr4,2026-03-16 12:56:49,22662,0,6
WqsKpI8oUeM,2026-03-16 12:56:49,23707,0,1
rlLq5CAtyAE,2026-03-16 12:56:49,44136,0,8
mJ9i4wrcZgc,2026-03-16 12:56:49,34647,661,3
SIOIEk-aNoE,2026-03-16 12:56:49,42699,934,2
QHSDbzsNm5c,2026-03-16 12:56:49,66408,0,4
CaoLObnc72U,2026-03-16 12:56:49,93255,3475,264
aj9xGecA7vY,2026-03-16 12:56:49,161906,4756,236
TTVhsqT7RFs,2026-03-16 12:56:49,185654,3783,32
nj9h5Ubs53c,2026-03-16 12:56:49,77355,4038,157
2vkH8OzU0Bo,2026-03-16 12:56:49,74010,1506,177
qzkbNxPFiAk,2026-03-16 12:56:49,184903,5310,103
285mbelE7V8,2026-03-16 12:56:49,97164,5220,183
pf1d06nmMZA,2026-03-16 12:56:49,281748,10412,435
sxVzgnfKTGA,2026-03-16 12:56:49,275011,6001,119
cGixpVLIfNE,2026-03-16 12:56:49,90138,2046,109
YzCI1k0JOnw,2026-03-16 12:56:49,331673,10763,168
Q7ZLCOo6Q2g,2026-03-16 12:56:49,242739,6256,335
GzhGbx6Gr8I,2026-03-16 12:56:49,135637,3389,94
2cnMKLpyv8g,2026-03-16 12:56:49,269555,7911,358
g-vBBnqLs6M,2026-03-16 12:56:49,262764,8004,127
l2RdD-YwRjU,2026-03-16 12:56:49,73150,3084,227
xQa5JT9YKMs,2026-03-16 12:56:49,308205,7082,93
9NRq9C7j9hc,2026-03-16 12:56:49,330254,8710,210
JDDfwbJk2AU,2026-03-16 12:56:49,120472,2056,52
36K6l49fva8,2026-03-16 12:56:49,117697,1329,39
A1codqb6a8M,2026-03-16 12:56:49,174648,5570,113
C8ne7yK-4NY,2026-03-16 12:56:49,215944,8803,1002
66eFR2ZTb1Y,2026-03-16 12:56:49,222183,7870,298
lY6uwZwkoZg,2026-03-16 12:56:49,139297,3295,123
fVxykNmGEfc,2026-03-16 12:56:49,225066,4957,115
nVGcoYX7NyI,2026-03-16 12:56:49,189112,3459,163
InIBHFTudjE,2026-03-16 12:56:49,122945,1969,55
Ha0dzS3_Ob0,2026-03-16 12:56:49,692358,26314,1221
N5S6CUUBtLI,2026-03-16 12:56:49,452226,18031,610
ptGpRvFJHU0,2026-03-16 12:56:49,307384,6449,184
OvMkqLjg5i8,2026-03-16 12:56:49,1243,94,54
wY5JYFXx7KM,2026-03-16 12:56:49,4131,175,14
01btH8cUAXk,2026-03-16 12:56:49,21123,828,21
Ypmguw7q-f4,2026-03-16 12:56:49,3792,194,18
eSWD4fE5p34,2026-03-16 12:56:49,5979,156,5
sFFAFr23v28,2026-03-16 12:56:49,9768,330,22
XthbEHFCs3A,2026-03-16 12:56:49,276688,202,7
_y-pA6ARwLs,2026-03-16 12:56:49,40116,416,18
4mY-OLmIgcU,2026-03-16 12:56:49,3326,228,32
rpr0SxVKa1M,2026-03-16 12:56:49,4488,144,3
SasNVGOJ5c8,2026-03-16 12:56:49,3068,210,19
izGmdupz1Hs,2026-03-16 12:56:49,2511,219,22
dzY_HhInv8E,2026-03-16 12:56:49,13684,348,5
5YgWHj9Fa2M,2026-03-16 12:56:49,4772,188,13
UjsuAYiMlxY,2026-03-16 12:56:49,4092,224,46
e6uyYSvs0c0,2026-03-16 12:56:49,12991,384,8
MOBmN-Ge2GM,2026-03-16 12:56:49,6273,202,14
0-0R72dD8LU,2026-03-16 12:56:49,3131,298,35
r3iLUgiGh20,2026-03-16 12:56:49,8142,190,11
-3EpcRKqwJU,2026-03-16 12:56:49,16628,498,11
cyOTle2GJno,2026-03-16 12:56:49,7509,615,70
pYsFg98YWNE,2026-03-16 12:56:49,53869,1113,91
ueh-kdrXxoI,2026-03-16 12:56:49,7310,250,4
8OG6Dzs-8SU,2026-03-16 12:56:49,7231,232,11
iPdIvrsGw3Q,2026-03-16 12:56:49,3457,217,19
_AQJOu0Z4f0,2026-03-16 12:56:49,8194,250,10
5iM012p7C50,2026-03-16 12:56:49,8277,327,7
tPDp4Xe_NjQ,2026-03-16 12:56:49,3838,312,45
0wZnOt4tKcI,2026-03-16 12:56:49,5021,172,7
ELDyx4raKfo,2026-03-16 12:56:49,24180,548,26
xgXF9TbyAMg,2026-03-16 12:56:49,268849,5146,24
cFWaQMexNlg,2026-03-16 12:56:49,40822,1011,15
jQc7VnZsa6A,2026-03-16 12:56:49,3786559,91467,389
Y6CFZ3a42xM,2026-03-16 12:56:49,35446,1034,9
ipakJGWk5rM,2026-03-16 12:56:49,32043,655,13
NUKcskOusfw,2026-03-16 12:56:49,18612,472,4
6uclOaR6QJ0,2026-03-16 12:56:49,44439,863,8
PdN3Ivbp8NE,2026-03-16 12:56:49,46984,787,4
idX05moeJoU,2026-03-16 12:56:49,44209,843,9
YZWhoa0vxmY,2026-03-16 12:56:49,463292,6632,29
oxv9sDhh1bY,2026-03-16 12:56:49,238909,4833,33
ZHoN9BS10iI,2026-03-16 12:56:49,21441,513,4
f8DbRqijaTg,2026-03-16 12:56:49,306094,6084,40
LlNDeBby_R0,2026-03-16 12:56:49,28054,637,5
MAaue2z465Q,2026-03-16 12:56:49,603956,6587,61
TIvLQAUfJWE,2026-03-16 12:56:49,84529,1945,14
56gLU247g6o,2026-03-16 12:56:49,94841,1898,15
P-z6iTagRto,2026-03-16 12:56:49,238456,4198,31
SIEd2GC55gg,2026-03-16 12:56:49,314297,13896,83
vLPPVoIH-Jo,2026-03-16 12:56:49,93768,2010,22
MIZCavn7yBo,2026-03-16 12:56:49,30318,819,19
hGk1yntLxKM,2026-03-16 12:56:49,40900,782,10
iIy303jkCH0,2026-03-16 12:56:49,38148,627,7
_cfDF5DLR7c,2026-03-16 12:56:49,24090,582,6
bkiiQg8y2iU,2026-03-16 12:56:49,26280,463,8
BTwG5C18ZlA,2026-03-16 12:56:49,28735,713,5
G2CwPd74aLY,2026-03-16 12:56:49,38318,1087,6
5ZrvMtj37TY,2026-03-16 12:56:49,28054,939,9
gayctrGUE9Y,2026-03-16 12:56:49,100124,2779,38
d5SekGsUFwA,2026-03-16 12:56:49,47633,1759,21
nIJSi5w06to,2026-03-16 12:56:49,2013195,44204,166
KGpASM59lfI,2026-03-16 12:56:49,2277953,82691,189
jtQbssUC9VY,2026-03-16 12:56:49,175078,4697,80
RQSnzdAIPb0,2026-03-16 12:56:49,384492,15580,62
bKwDskcfFYU,2026-03-16 12:56:49,161192,5978,78
_uOcggH3pCs,2026-03-16 12:56:49,2823247,78292,201
sy3vut_qzVM,2026-03-16 12:56:49,404587,12287,79
rK1Gh9Ij2n8,2026-03-16 12:56:49,518231,21348,100
L-bKDMuOfC8,2026-03-16 12:56:49,186459,6622,74
mwl3yAlu7hE,2026-03-16 12:56:49,4895456,204687,5026
XgXY3OWqLls,2026-03-16 12:56:49,1321705,23946,89
01LWphKc0Ec,2026-03-16 12:56:49,150623,5150,51
USh8Vqdxksw,2026-03-16 12:56:49,256016,11364,54
peXqvDBusNM,2026-03-16 12:56:49,393196,15943,70
3R5DJM0j9D0,2026-03-16 12:56:49,222190,7324,52
94qe5ZltMbw,2026-03-16 12:56:49,1096347,26816,246
uvk8gTX3ZKg,2026-03-16 12:56:49,2518575,65372,229
Hue-tR7WEIQ,2026-03-16 12:56:49,494057,19015,1042
kn57HzcqnAo,2026-03-16 12:56:49,10443701,292523,497
n3U_xpJt4J4,2026-03-16 12:56:49,440811,17036,143
3ukdHzXiucI,2026-03-16 12:56:49,4328355,156001,623
CiU3ypqMOfk,2026-03-16 12:56:49,922074,22563,87
3kD4vQmI1y4,2026-03-16 12:56:49,323184,6699,64
lvAZcEnTR_g,2026-03-16 12:56:49,552766,16454,86
_au_TeexSiU,2026-03-16 12:56:49,2650498,65672,160
jap5RXo3FC8,2026-03-16 12:56:49,1845228,75456,244
zyn8TXIE4j4,2026-03-16 12:56:49,6292088,110106,539
AjM3sYWzVlg,2026-03-16 12:56:49,823922,36915,241
47fW7PcTRL8,2026-03-16 12:56:49,1819297,47752,169
PtFt5KltvQc,2026-03-16 12:56:49,471589,25513,333
AreXqjvuxIA,2026-03-16 12:56:49,2221,175,11
O1EM52eFkKY,2026-03-16 12:56:49,6632,181,11
tKfejAiNvGk,2026-03-16 12:56:49,4317,327,13
0aXB8HT9UAU,2026-03-16 12:56:49,14673,943,45
NkFJQz6bp7k,2026-03-16 12:56:49,9452,437,44
8WsEd7eX8Qo,2026-03-16 12:56:49,12907,601,71
LFSEma5b8EA,2026-03-16 12:56:49,5260,275,14
qIY0ML5V1zI,2026-03-16 12:56:49,11948,344,13
9lEn-m12e10,2026-03-16 12:56:49,5551,273,28
hn-kTsk-juY,2026-03-16 12:56:49,7699,214,4
1L8YavZnkK0,2026-03-16 12:56:49,7273,274,6
YqEVhsxHhnk,2026-03-16 12:56:49,20081,519,11
-BHASn4eeq0,2026-03-16 12:56:49,6777,438,18
dsVSGgz8fxA,2026-03-16 12:56:49,1975,157,26
RpVNjql_A8I,2026-03-16 12:56:49,11629,172,13
mKgAapQPnjw,2026-03-16 12:56:49,18652,373,10
P7IyQKSGkOU,2026-03-16 12:56:49,12700,247,6
XS6HvmiNQWs,2026-03-16 12:56:49,1699,113,9
GBUeJqn0OdQ,2026-03-16 12:56:49,18106,254,12
Ef2mmmodjI0,2026-03-16 12:56:49,3552,217,12
6JrYntp4njU,2026-03-16 12:56:49,16326,287,12
ZKHlITWeXMY,2026-03-16 12:56:49,3436,237,30
l8sYXy3y3DI,2026-03-16 12:56:49,3571,266,19
FDBfssqFU9U,2026-03-16 12:56:49,8796,456,36
LDjweu-YH9A,2026-03-16 12:56:49,7646,206,6
JFU5lrAPK6E,2026-03-16 12:56:49,14189,417,9
T7F8yN0Q0C8,2026-03-16 12:56:49,10310,679,10
8ExfuOkhMQc,2026-03-16 12:56:49,13643,105,7
2wg2alOYPgw,2026-03-16 12:56:49,14171,618,13
qTG_QacikBk,2026-03-16 12:56:49,14382,265,15
xUI6fhTv3N4,2026-03-16 12:56:49,14705,473,3
J3r0P_5qjQ4,2026-03-16 12:56:49,731077,19421,98
bfmqxUWX8Sc,2026-03-16 12:56:49,23885,1187,5
mGdFO0pYSPQ,2026-03-16 12:56:49,27238,1537,18
e_PoB2-HNUs,2026-03-16 12:56:49,51938,2063,6
bS-5HLt5ZRI,2026-03-16 12:56:49,33509,980,24
2z25hBkBeGs,2026-03-16 12:56:49,30773,1191,10
epdgYZ1JLNM,2026-03-16 12:56:49,263933,6011,44
nfL6Yze5Qoo,2026-03-16 12:56:49,141646,2897,14
8BB3OMmOWcg,2026-03-16 12:56:49,469093,8784,61
dZsZBA-gEwk,2026-03-16 12:56:49,26296,1175,6
DS7rfqAUfXk,2026-03-16 12:56:49,30247,1290,16
VeopIQsusek,2026-03-16 12:56:49,197635,5256,40
LenewKYhnog,2026-03-16 12:56:49,27761,1555,15
-lJoC9dKIsc,2026-03-16 12:56:49,32399,1443,9
425TZdKu334,2026-03-16 12:56:49,32897,1335,13
3zXhGmZDPh0,2026-03-16 12:56:49,27043,1423,25
mBGUTKpJrR4,2026-03-16 12:56:49,33766,1258,20
ql40FS3qab0,2026-03-16 12:56:49,121364,3791,23
GhntQsULmTU,2026-03-16 12:56:49,160414,5550,59
zg7ygSSqMcA,2026-03-16 12:56:49,34647,2868,15
0WEHSMZrdRs,2026-03-16 12:56:49,36459,3037,24
Rgdc7a9dj1A,2026-03-16 12:56:49,34285,1945,27
ElshZRlDJno,2026-03-16 12:56:49,33786,2178,9
iF0vl72xdm4,2026-03-16 12:56:49,28808,1622,10
fT8baMEHJyA,2026-03-16 12:56:49,41154,1894,35
AXiO36iHf8I,2026-03-16 12:56:49,764624,48348,359
qehkbrAvvho,2026-03-16 12:56:49,12147,583,5
vI9Wx4C-2Hk,2026-03-16 12:56:49,45954,2531,16
0youNZJko2A,2026-03-16 12:56:49,15768,629,7
9r2OaTCEfEc,2026-03-16 12:56:49,4189,71,1
PyTaGztwChA,2026-03-16 12:56:49,12971,366,6
xfibDb2Vu3g,2026-03-16 12:56:49,3130,192,10
ABjFjlF6Y14,2026-03-16 12:56:49,12643,422,14
S2U76JSmr8Y,2026-03-16 12:56:49,15115,625,5
bA6dyeZv8Mw,2026-03-16 12:56:49,16554,735,28
M_DVSlJ6qfY,2026-03-16 12:56:49,45241,1661,34
xITqMamW8sM,2026-03-16 12:56:49,18455,1228,20
wqk4sdbEQLQ,2026-03-16 12:56:49,45416,1178,45
XSs0bjZNPlY,2026-03-16 12:56:49,52247,1308,22
gOhlvArVH50,2026-03-16 12:56:49,416688,12725,98
FtT2Yp4M6NQ,2026-03-16 12:56:49,20660,647,11
qoooX0xksPI,2026-03-16 12:56:49,250233,4454,62
qDbJ3Gza0y4,2026-03-16 12:56:49,2416,151,7
kUPh15Q1GW8,2026-03-16 12:56:49,1477,95,3
2_TCgfCkObg,2026-03-16 12:56:49,3507,163,8
TbAlvl3Q8mc,2026-03-16 12:56:49,11543,344,11
BL0b08N37D4,2026-03-16 12:56:49,5520,277,26
5PwGXNmdUqo,2026-03-16 12:56:49,35519,1207,17
SDg26BZMMbs,2026-03-16 12:56:49,1928,141,1
TXtIdhXgBKI,2026-03-16 12:56:49,2826,155,10
BDMPP8HD-QM,2026-03-16 12:56:49,17538,619,18
cifm1m1vpBw,2026-03-16 12:56:49,5195,200,27
aqEhYxRg_9k,2026-03-16 12:56:49,2604,165,9
zOs9alwTtWo,2026-03-16 12:56:49,11216,392,16
Ep0WYbopKqE,2026-03-16 12:56:49,5702,354,16
6jEGji_cDSc,2026-03-16 12:56:49,3620,176,9
RXYkONYzifE,2026-03-16 12:56:49,10177,420,25
bQyeTuLtsME,2026-03-16 12:56:49,10771,452,28
0Kt__0Hr6-g,2026-03-16 12:56:49,19166,626,11
dhciuLowm5g,2026-03-16 12:56:49,30166,1419,35
4NiSTTuzasQ,2026-03-16 12:56:49,9836,620,7
NM9YmxkXXLY,2026-03-16 12:56:49,4252,464,15
QwdX_xUADNg,2026-03-16 12:56:49,12465,234,16
J3RaosH3Aw0,2026-03-16 12:56:49,6002,281,5
dlZsxJn1R90,2026-03-16 12:56:49,16387,521,15
gtZ3ibL5Xqk,2026-03-16 12:56:49,34593,1239,36
ezqtZ83LeMg,2026-03-16 12:56:49,23985,610,16
dF4aT3awQo8,2026-03-16 12:56:49,16630,442,18
hEKzvOqgfmI,2026-03-16 12:56:49,7132,371,13
2UFTbq5xL_k,2026-03-16 12:56:49,21399,782,8
yzQOWnKeapo,2026-03-16 12:56:49,21287,1332,26
PhGauVh1nT8,2026-03-16 12:56:49,32458,636,23
nQkovBTK_CA,2026-03-16 12:56:49,5551,562,29
WNTOSgVXBVY,2026-03-16 12:56:49,14772,421,9
aeZe6YYIdKQ,2026-03-16 12:56:49,18967,596,9
ec48JqE1wow,2026-03-16 12:56:49,5491,620,52
iShgKrhyAGc,2026-03-16 12:56:49,16769,383,14
51DjUumv74M,2026-03-16 12:56:49,26647,1038,28
pQqLizoj6H8,2026-03-16 12:56:49,19171,403,13
cdz0wndZK8U,2026-03-16 12:56:49,10721,257,3
TQVCs_AP0XA,2026-03-16 12:56:49,9310,368,11
ZuJDfnAFSNk,2026-03-16 12:56:49,21329,868,14
fTITUvPk8AU,2026-03-16 12:56:49,7753,166,4
N1DMSqReS2o,2026-03-16 12:56:49,16916,696,18
H1FWMw6Ddpc,2026-03-16 12:56:49,29359,661,20
iGqddgrp2d8,2026-03-16 12:56:49,19364,832,18
pNFIWPEfNfw,2026-03-16 12:56:49,13790,334,10
RPofrabfMWU,2026-03-16 12:56:49,31875,775,16
-fEdFBy3BdE,2026-03-16 12:56:49,13087,345,8
uWSos7-cgKo,2026-03-16 12:56:49,24855,1454,104
0D1VmoOqucA,2026-03-16 12:56:49,5271,218,5
NaOVqIqL70s,2026-03-16 12:56:49,9652,519,6
l1yBDU1IehA,2026-03-16 12:56:49,16900,511,14
k00vOXSVEzE,2026-03-16 12:56:49,17573,563,9
7c9fMYTVkU8,2026-03-16 12:56:49,15759,593,15
Klw8Vp5usnE,2026-03-16 12:56:49,11203,564,8
k0acUQzJbMc,2026-03-16 12:56:49,15335,454,4
vpolF38fVOo,2026-03-16 12:56:49,15102,448,11
tj6FXuXSZSA,2026-03-16 12:56:49,5150,322,4
tJX_COgvZkg,2026-03-16 12:56:49,27271,1296,99
vM9K353BwzM,2026-03-16 12:56:49,11531,377,7
2dDKKXIl_6U,2026-03-16 12:56:49,16770,660,8
bln2bS4bdjA,2026-03-16 12:56:49,35191,1825,134
LdBM3g3AaYo,2026-03-16 12:56:49,22716,574,12
wKOQuq_77wc,2026-03-16 12:56:49,13158,568,14
YlSaV49qctY,2026-03-16 12:56:49,32882,787,9
zDxB8sZGhS8,2026-03-16 12:56:49,26843,909,10
f54cnLkEosk,2026-03-16 12:56:49,28012,634,25
Zum6_rUqaYc,2026-03-16 12:56:49,18590,595,9
avQkZdQXT2g,2026-03-16 12:56:49,14071,612,13
s7UY7RX8KYE,2026-03-16 12:56:49,25828,667,8
XJfK6qG8dLc,2026-03-16 12:56:49,17831,696,12
cBFBulwtSX0,2026-03-16 12:56:49,17956,426,22
rAWn0zfKK5M,2026-03-16 12:56:49,139293,1731,13
6k3_66pN7-E,2026-03-16 12:56:49,14180,436,22
JCoeGac2tBw,2026-03-16 12:56:49,40162,1668,152
Tt7eHs9Ad7s,2026-03-16 12:56:49,21846,746,11
PrOlJfid2eU,2026-03-16 12:56:49,23648,833,23
5PAv45yLLrA,2026-03-16 12:56:49,15562,408,19
LZ8ihAntvbI,2026-03-16 12:56:49,44307,1729,225
QcrPgCmAGlg,2026-03-16 12:56:49,55187,1745,182
2b0dwoa7uLI,2026-03-16 12:56:49,65852,2301,243
Yz62mheE4y8,2026-03-16 12:56:49,16198,713,62
VMRbFd2FGMI,2026-03-16 12:56:49,76922,2905,286
I1NBq9S_HTc,2026-03-16 12:56:49,67107,2343,137
1F_YzKJC5os,2026-03-16 12:56:49,52095,2041,228
ShxmcYoDZsk,2026-03-16 12:56:49,35329,1768,251
EVWAzpJ2Egc,2026-03-16 12:56:49,42583,1677,176
gIIfzM_gFyo,2026-03-16 12:56:49,40455,1639,162
vECl_z6UoUU,2026-03-16 12:56:49,40812,1626,161
qyJW8FbV834,2026-03-16 12:56:49,37332,2082,138
MPPSHN4Wvoc,2026-03-16 12:56:49,85978,2291,228
m2JLZ-hDd4o,2026-03-16 12:56:49,26645,1081,84
9Tki0U8X0bo,2026-03-16 12:56:49,93934,2899,218
14NVZw83mPY,2026-03-16 12:56:49,116224,3078,389
7-KON5qI7Po,2026-03-16 12:56:49,96625,3020,119
2UxioYRoPP0,2026-03-16 12:56:49,30342,1067,94
9s42wOHmmik,2026-03-16 12:56:49,70329,1918,202
_r_HgDKvSMQ,2026-03-16 12:56:49,70528,3544,274
X4Qx2UXEQVU,2026-03-16 12:56:49,77210,2890,236
pNJyCcau6Mo,2026-03-16 12:56:49,47755,1432,132
dXxLu6LhDzU,2026-03-16 12:56:49,97861,3012,211
-EyGM2fySKY,2026-03-16 12:56:49,21248,995,96
06bPQTYqQbM,2026-03-16 12:56:49,67320,2555,305
IherD4otL2I,2026-03-16 12:56:49,53113,1459,115
kRFZuOPaYiw,2026-03-16 12:56:49,25392,1023,80
kyiFDpAyjDM,2026-03-16 12:56:49,62566,1914,301
Kz8lyawTd68,2026-03-16 12:56:49,46986,1995,206
yClP0-_2yAo,2026-03-16 12:56:49,63157,2612,520
r1FMmzC1Ww0,2026-03-16 12:56:49,2067,64,3
hsqYnQawt8Y,2026-03-16 12:56:49,4868,106,6
8movjt0VFqo,2026-03-16 12:56:49,2200,68,7
C7smA79z_54,2026-03-16 12:56:49,4257,131,10
23TPL78wer0,2026-03-16 12:56:49,2339,77,6
Jnx9ZEQs9II,2026-03-16 12:56:49,3251,121,11
W71quCejJIQ,2026-03-16 12:56:49,9675,195,10
jTg-lJhlMEk,2026-03-16 12:56:49,25253,485,14
RelJBcXb3FY,2026-03-16 12:56:49,5497,156,17
Xh3A92x2rDg,2026-03-16 12:56:49,4392,153,15
RYr0gE-itBc,2026-03-16 12:56:49,4014,94,3
gIFJkkX-jlQ,2026-03-16 12:56:49,10112,193,11
19DtMakyqbE,2026-03-16 12:56:49,2927,74,8
ktlnC474J2A,2026-03-16 12:56:49,7619,185,15
64yt0eKAZwU,2026-03-16 12:56:49,5292,113,5
X2pQY6vM98g,2026-03-16 12:56:49,5483,92,13
VLGtgGedBWo,2026-03-16 12:56:49,28527,347,21
vGZ8RAEUVqA,2026-03-16 12:56:49,7513,229,19
80WMBfUREbc,2026-03-16 12:56:49,51451,675,20
zWHlsNWd3h8,2026-03-16 12:56:49,3331,98,4
kO8X2OLu0aI,2026-03-16 12:56:49,9694,204,14
8YTfm7KrfNs,2026-03-16 12:56:49,64320,988,28
QGZovELQ8Sk,2026-03-16 12:56:49,4558,119,11
D3FjUwky9GU,2026-03-16 12:56:49,86958,884,23
5M2Q5SDMtEo,2026-03-16 12:56:49,2093,76,4
G_hTZzI41JI,2026-03-16 12:56:49,2722,100,4
FRPnrwtbEkA,2026-03-16 12:56:49,12742,263,9
EYwtiZoExVE,2026-03-16 12:56:49,5189,139,8
Km6Q7PzUlvE,2026-03-16 12:56:49,2725,86,3
TCoXVvPQDBw,2026-03-16 12:56:49,4649,145,9
_rW4C1E8WBk,2026-03-16 12:56:49,1503,16,4
sAeQoAlqJsw,2026-03-16 12:56:49,1504,19,1
sf0ldmPtlYU,2026-03-16 12:56:49,550,17,0
RMkb4emvbjE,2026-03-16 12:56:49,368,4,0
0rJlxm5SbCw,2026-03-16 12:56:49,283,5,0
0MxAjM0BDR8,2026-03-16 12:56:49,1903,19,1
OERZu7xWC5I,2026-03-16 12:56:49,164,2,0
IXV14SE9Vq0,2026-03-16 12:56:49,1603,15,1
UgqVEZkFmV0,2026-03-16 12:56:49,231,9,0
deyJpeoahJA,2026-03-16 12:56:49,1389,24,1
